Mon Aug  9 17:09:33 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:10:33 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:11:34 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:12:34 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:13:35 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:14:35 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:15:36 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:16:36 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:17:37 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:18:37 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:19:38 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:20:38 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:21:39 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:22:39 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:23:40 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:24:40 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:25:41 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:26:41 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:27:42 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:28:42 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:29:43 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:30:43 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:31:44 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:32:44 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:33:45 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:34:45 2021, 0, 1050, 0, 6, 3630, 0, 7, 450, 0, 0, 0
Mon Aug  9 17:35:46 2021, 0, 1050, 0, 6, 3630, 0, 7, 600, 0, 4438.71, 1
Mon Aug  9 17:36:47 2021, 0, 1125, 4500, 6, 3630, 0, 7, 1050, 0, 4418.06, 1
Mon Aug  9 17:37:47 2021, 0, 1200, 4500, 6, 3630, 0, 7, 1050, 0, 4387.1, 1
Mon Aug  9 17:38:48 2021, 0, 1350, 4500, 6, 3630, 0, 7, 1050, 0, 4376.77, 1
Mon Aug  9 17:39:48 2021, 0, 1425, 4500, 6, 3630, 0, 7, 975, 0, 4428.39, 1
Mon Aug  9 17:40:49 2021, 0, 1500, 4500, 6, 3630, 0, 7, 900, 0, 4376.77, 1
Mon Aug  9 17:41:49 2021, 0, 1575, 4500, 6, 3630, 0, 7, 750, 0, 4376.77, 1
Mon Aug  9 17:42:50 2021, 0, 1650, 4500, 6, 3630, 0, 7, 675, 0, 4397.42, 1
Mon Aug  9 17:43:50 2021, 0, 1725, 4500, 6, 3630, 0, 7, 600, 0, 4418.06, 1
Mon Aug  9 17:44:51 2021, 0, 1800, 4500, 6, 3630, 0, 7, 525, 0, 4428.39, 1
Mon Aug  9 17:45:51 2021, 0, 1875, 4500, 6, 3630, 0, 7, 375, 0, 4376.77, 1
Mon Aug  9 17:46:52 2021, 0, 1950, 4500, 6, 3630, 0, 7, 300, 0, 4397.42, 1
Mon Aug  9 17:47:52 2021, 0, 2025, 4500, 6, 3630, 0, 7, 225, 0, 4418.06, 1
Mon Aug  9 17:48:53 2021, 0, 2100, 4500, 6, 3630, 0, 7, 225, 0, 4418.06, 1
Mon Aug  9 17:49:53 2021, 0, 2175, 4500, 6, 3630, 0, 7, 75, 0, 4376.77, 1
Mon Aug  9 17:50:54 2021, 0, 2250, 4500, 6, 3630, 0, 7, 75, 0, 4397.42, 1
Mon Aug  9 17:51:54 2021, 0, 2250, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Aug  9 17:52:55 2021, 0, 2250, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Aug  9 17:53:55 2021, 0, 2250, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Aug  9 17:54:56 2021, 0, 2250, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Aug  9 17:55:56 2021, 0, 2250, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Aug  9 17:56:57 2021, 0, 2250, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Aug  9 17:57:57 2021, 0, 2250, 0, 6, 3630, 0, 7, 75, 0, 0, 0
Mon Aug  9 17:58:58 2021, 0, 2250, 0, 6, 3630, 0, 7, 75, 0, 0, 0
Mon Aug  9 17:59:58 2021, 0, 2250, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Aug  9 18:00:59 2021, 0, 2250, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Aug  9 18:01:59 2021, 0, 2250, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Aug  9 18:03:00 2021, 0, 2250, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Aug  9 18:04:00 2021, 0, 2250, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Aug  9 18:05:01 2021, 0, 2250, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Aug  9 18:06:01 2021, 0, 2250, 0, 6, 3630, 0, 7, 150, 0, 0, 0
Mon Aug  9 18:07:02 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:08:02 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:09:03 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:10:03 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:11:04 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:12:04 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:13:05 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:14:05 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:15:06 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:16:06 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:17:07 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:18:07 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:19:08 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:20:08 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:21:09 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:22:09 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:23:10 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:24:10 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:25:11 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:26:11 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:27:12 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:28:12 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:29:13 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:30:13 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:31:14 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:32:14 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:33:15 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:34:15 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:35:16 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:36:16 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:37:17 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:38:17 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:39:18 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:40:18 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:41:19 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:42:20 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:43:20 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:44:21 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:45:21 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:46:22 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:47:22 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:48:23 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:49:23 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:50:24 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:51:24 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:52:25 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:53:25 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:54:26 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:55:26 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:56:27 2021, 0, 2250, 0, 6, 3630, 0, 7, 225, 0, 0, 0
Mon Aug  9 18:57:27 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 18:58:28 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 18:59:28 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:00:29 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:01:29 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:02:30 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:03:30 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:04:31 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:05:31 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:06:32 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:07:32 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:08:33 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:09:33 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:10:34 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:11:34 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:12:35 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:13:35 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:14:36 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:15:36 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:16:37 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:17:37 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:18:38 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:19:38 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:20:39 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:21:39 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:22:40 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:23:40 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:24:41 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:25:41 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:26:42 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:27:42 2021, 0, 2250, 0, 6, 3630, 0, 7, 300, 0, 0, 0
Mon Aug  9 19:28:43 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:29:43 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:30:44 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:31:44 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:32:45 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:33:45 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:34:46 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:35:46 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:36:47 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:37:47 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:38:48 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:39:48 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:40:49 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:41:49 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:42:50 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:43:50 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:44:51 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:45:51 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:46:52 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:47:52 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:48:53 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:49:53 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:50:54 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:51:54 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:52:06 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:52:53 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:53:53 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:54:54 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:55:54 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:56:55 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:57:55 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:58:56 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 19:59:56 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:00:57 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:01:57 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:02:58 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:03:58 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:04:59 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:05:59 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:07:00 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:08:00 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:09:01 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:10:01 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:11:02 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:12:02 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:13:03 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:14:03 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:15:04 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:16:04 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:17:05 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:18:05 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:19:06 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:20:06 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:21:07 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:22:07 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:23:08 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:24:08 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:25:09 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:26:10 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:27:10 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:28:11 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:29:11 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:30:12 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:31:12 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:32:13 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:33:13 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:34:14 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:35:14 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:36:15 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:37:15 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:38:16 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:39:16 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:40:17 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:41:17 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:42:18 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:43:18 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:44:19 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:45:19 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:46:20 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:47:20 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:48:21 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:49:21 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:50:22 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:51:22 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:52:23 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:53:23 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:54:24 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
Mon Aug  9 20:55:24 2021, 0, 2250, 0, 6, 3630, 0, 7, 375, 0, 0, 0
